инородный + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
геометрический + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
геологический + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
физический + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
астральный + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
рудный + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
пористый + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
платонов + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
@@тело + платон;semf='r:concr t:thing';Ex:Газообразные тела
задача + три + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
рабочий + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
поликристаллический + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
природный + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
естественный + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
имунный + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
материальный + @@тело;semf='r:concr t:thing';Ex:Газообразные тела
часть + '@@тела';semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
часть + '@@тел';semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела r:concr pt:residpart pc:hum
человеческий + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела r:concr pt:residpart pc:hum
@@тело + человеческий;semf2='r:concr pt:partb pc:hum';Ex:Части тела
@@тело + христов;semf2='r:concr pt:partb pc:hum';Ex:Части тела
A&dt:hum + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела
A&dt:hum:etn + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела r:concr pt:residpart pc:hum
A&dt:animal + @@тело;semf2='r:concr pt:partb pc:animal';Ex:Части тела
@@тело + S&gen&t:animal;semf2='r:concr pt:partb pc:animal';Ex:Части тела
@@тело + S&gen&t:hum;semf2='r:concr pt:partb pc:hum';Ex:Части тела r:concr pt:residpart pc:hum
в + 'здоровом' + '@@теле';semf2='r:concr pt:partb pc:hum';Ex:Части тела
на + голое + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела
вздрагивать + ['всем'] + '@@телом';semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
дрожать + ['всем'] + '@@телом';semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
трястись + ['всем'] + '@@телом';semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
затрястись + 'всем' + '@@телом';semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
ближе + к + @@телу;semf2='r:concr pt:partb pc:hum';Ex:Части тела
мурашки + по + [0..2]@@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела
дрожь + по + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
масса + '@@тела';semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
вес + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
тяжесть + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
температура + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
жар + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела
во/на + 'всем' + '@@теле';semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
по + 'всему' + '@@телу';semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
всем + '@@телом';semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
весь + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
[весь] + @@тело + назад;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
SPRO&r:poss + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
@@тело + SPRO&r:poss;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
душа + и + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела
@@тело + и + душа;semf2='r:concr pt:partb pc:hum';Ex:Части тела
@@тело + и + ум;semf2='r:concr pt:partb pc:hum';Ex:Части тела
душа + с + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела
ни + душа + ни + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела
ни + @@тело + ни + душа;semf2='r:concr pt:partb pc:hum';Ex:Части тела
[держать] + в + 'черном' + '@@теле';semf2='r:concr pt:partb pc:hum';Ex:Части тела
еле/еле-еле + душа + в + '@@теле';semf2='r:concr pt:partb pc:hum';Ex:Части тела
нагой/голый/обнаженный/полуголый/полуобнаженный + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела
оголять + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела
бренный + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела
мускулистый + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела
собственный + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела
малый + @@тело;semf='r:concr t:thing' semf2='r:concr pt:partb pc:hum pc:animal';Ex:Газообразные тела Ex:Части тела
t:size/t:size:max/t:size:min + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
t:physq + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
t:time:age/t:time:age:max/t:time:age:min/t:time:age:abs + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
тщедушный + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
грузный + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
прекрасный + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
красивый + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
живой + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
здоровый + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
могучий + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
мокрый + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
жирный + @@тело;semf2='r:concr pt:partb pc:hum pc:animal';Ex:Части тела
S&t:stuff + для + @@тела;semf2='r:concr pt:partb pc:hum';Ex:Части тела
вдоль + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела
вне + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела
по + '@@телу';semf2='r:concr pt:partb pc:hum';Ex:Части тела
t:smell + @@тело;semf2='r:concr pt:partb pc:hum';Ex:Части тела
фрагмент + [0..1]@@тело;semf2='r:concr pt:residpart pc:hum';Ex:(труп)
останки + @@тело;semf2='r:concr pt:residpart pc:hum';Ex:(труп)
гроб + с + @@телом;semf2='r:concr pt:residpart pc:hum';Ex:(труп)
опознавать/опознание + [0..1]@@тело;semf2='r:concr pt:residpart pc:hum';Ex:(труп)
вскрывать/вскрытие + [0..1]@@тело;semf2='r:concr pt:residpart pc:hum';Ex:(труп)
груда/куча/гора + [0..1]'@@тел';semf2='r:concr pt:residpart pc:hum';Ex:(труп)
кусок + @@тело;semf2='r:concr pt:residpart pc:hum';Ex:(труп)
@@тело + gen&t:be:disapp;semf2='r:concr pt:residpart pc:hum';Ex:(труп)
@@тело + жертва;semf2='r:concr pt:residpart pc:hum';Ex:(труп)
мертвый + @@тело;semf2='r:concr pt:residpart pc:hum';Ex:(труп)
окровавливать + @@тело;semf2='r:concr pt:residpart pc:hum';Ex:(труп)
безжизненный + @@тело;semf2='r:concr pt:residpart pc:hum';Ex:(труп)
бездыханный + @@тело;semf2='r:concr pt:residpart pc:hum';Ex:(труп)
осмотр + @@тело;semf2='r:concr pt:residpart pc:hum';Ex:(труп)
пещеристый + @@тело;semf2='r:abstr pt:part pc:X';Ex:Т. орудия (ствол)
губчатый + @@тело;semf2='r:abstr pt:part pc:X';Ex:Т. орудия (ствол)
плодовый + @@тело;semf2='r:abstr pt:part pc:X';Ex:Т. орудия (ствол)
@@тело + S&gen&t:constr;semf2='r:concr pt:part pc:X';Ex:Т. орудия (ствол)
@@тело + S&gen&t:tool:weapon;semf2='r:concr pt:part pc:X';Ex:Т. орудия (ствол)
@@тело + S&gen&t:tool:instr;semf2='r:concr pt:part pc:X';Ex:Т. орудия (ствол)
@@тело + S&gen&t:space;semf2='r:concr pt:part pc:X';Ex:Т. орудия (ствол)
@@тело + позвонок;semf2='r:concr pt:part pc:X';Ex:Т. орудия (ствол)
живой + @@уголок;semf2='r:concr t:space t:room top:contain der:s';Ex:Красный у.
@@уголок + живой + природа;semf2='r:concr t:space t:room top:contain der:s';Ex:Красный у.
красный + @@уголок;semf2='r:concr t:space t:room top:contain der:s';Ex:Красный у.
ленинский + @@уголок;semf2='r:concr t:space t:room top:contain der:s';Ex:Красный у.
@@уголок + [0..1]'дурова';semf2='r:concr t:space t:room top:contain der:s';Ex:Красный у.
@@уголок + [0..3]слава;semf2='r:concr t:space t:room top:contain der:s';Ex:Красный у.
@@уголок + сердце/душа;semf2='r:concr t:space pt:part pc:partb d:dim der:s dt:space';Ex:Спрятаться в уголке
@@уголок + [0..1]pt:partb&gen;semf2='r:concr t:space pt:part pc:partb top:form top:corner d:dim der:s dt:part';Ex:Уголки рта
@@уголок + [A] + t:tool:cloth&gen;semf2='r:concr t:space pt:part pc:X top:form top:corner d:dim der:s dt:part';Ex:Уголки рта
@@уголок + [0..1]t:space&gen;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
@@уголок + [0..1]'россии';semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
@@уголок + [0..1]природа;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
@@уголок + [0..1]память;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
@@уголок + [0..1]t:tool&gen;semf2='r:concr t:space pt:part pc:X top:form top:corner d:dim der:s dt:part';Ex:Уголки рта
t:dist:max + @@уголок;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
прелестный/райский/укромный/тенистый/уютный + @@уголок;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
тихий/темный + @@уголок;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
глухой + @@уголок;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
сокровенный/тайный/заветный + @@уголок;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
различный/разный + @@уголок;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
маленький + @@уголок;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
металлический/стальной + @@уголок;semf2='r:concr t:tool pt:ind pt:aggr sc:tool top:form top:corner';Ex:Металлический у.
весь/каждый/любой + @@уголок;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
такой/другой + @@уголок;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
r:poss + @@уголок;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
r:dem + @@уголок;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
в + '@@уголках';semf2='r:concr t:space pt:part pc:partb top:form top:corner d:dim der:s dt:part';Ex:Уголки рта r:concr t:space d:dim der:s dt:space
в + [0..1]'@@уголку';semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
в + @@уголок;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
за + @@уголок;semf2='r:concr t:space pt:part pc:X top:form top:corner d:dim der:s dt:part';Ex:Уголки рта r:concr t:space d:dim der:s dt:space
@@уголок + в;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
@@уголок + для;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
@@уголок + за;semf2='r:concr t:space d:dim der:s dt:space';Ex:Спрятаться в уголке
